id,batch,longDescription,country,tags,status
12571,S19,,United States of America,"['Compliance', 'Privacy', 'Regtech']",Inactive
12570,S19,,,['CRM'],Inactive
12544,S19,"We're building a LinkedIn 2.0 where user profiles are based on credible recommendations, much more curated, above and beyond schools, jobs, and a resume.

Users recommend people they trust by answering questions like Who would you hack a product MVP together with over a weekend? or Who are designers you'd trust to benchmark design talent? or Who are investors that have incredible empathy for founders?, etc.

We are building the trust graph of the world: who trusts whom and in what context.",United States of America,['Social Network'],Inactive
12541,S19,"ReverCare helps families select products and services that make care easier. We do this by connecting families to social workers who help them find and vet elder care solutions (estate planning software, home care, meal delivery, senior transportation, etc.). We’re able to offer social worker support at no cost. We make money through affiliate fees from products and services. ",United States of America,['Health Tech'],Inactive
12539,S19,,United States of America,,Inactive
12526,S19,"Museum of Future Experiences (MoFE) is a media tech company that creates, publishes and distributes high end immersive VR experiences.",United States of America,"['Virtual Reality', 'Entertainment', 'Media']",Inactive
12461,S19,"Safely Finance (YCS19) is a pay-over-time solution for moving and renting. We remove price as a barrier to leasing for renters. We increase NOI and decrease bad debt for properties. Safely Finance embeds directly in moving and renting experiences with easy-to-integrate options via widget, API, or property management solution.",United States of America,"['Fintech', 'SaaS']",Inactive
12453,S19,"Path gives you a money manager who:

- gets you money for college
- builds your credit with a debit card
- gives you a savings account that pays you 5% interest
- helps you make more money

and makes sure you don’t f**k up your financial future in your 20’s 

all for $20/mo",United States of America,"['Education', 'Fintech', 'Crypto / Web3']",Inactive
12452,S19,"A cross-platform, click-to-talk collaboration tool with features like NLP-powered transcription, screen sharing, multiplayer app collaboration, voice and video channels, and file sharing.",United States of America,['SaaS'],Inactive
11987,S19,"Hutsy is a new way to buy a home for the modern home buyer.

For the first time, we’ve built a hybrid agent-tech process that will help you with your entire home buying process. We are committed to helping you from searching & submitting offers to signing closing documents in the simplest manner possible.

We find the best local agents, title officers, lenders, inspectors and streamline the process start-to-finish so that you don't have to worry about dealing with shady folks.

We've eliminated redundant back-and-forth so that you can search, schedule and sign easily online.

We give you a clean dashboard to keep track of any upcoming closing costs, and the transaction progress at all times, so that you can prepare for what is required of you well ahead of time.

Ultimately, we've retained the humanistic elements of the process, provided by the best agents and third parties, and fused it with the latest tech for your convenience. This means that you consistently get the best home buying experience, every single time. ",United States of America,['Real Estate'],Inactive
11947,S19,,United States of America,"['E-Commerce', ""Women's Health"", 'Fashion']",Inactive
11929,S19,"Pippin is building the autonomous homebuilding factory for the $1.7 trillion housing crisis. 

Building a home requires human labor to: measure, cut, lift, drill, paint, and attach. This labor is used for a building’s: structure, vapor barriers, windows, insulation, siding, roofing, electrical, plumbing, fixtures, appliances, and cabinetry. The construction industry solves this complex variety of tasks by dividing them among tiny companies of specialized artisans. Few lessons learned are shared and the industry has had no growth in labor productivity since 1947.

Building technology, methods, and materials have advanced and the constraints limiting home manufacturing can now be removed. Regulations have changed to allow small and simple accessory dwelling units (a.k.a. ADUs or backyard homes), making it easier to mass-produce housing. Pippin started in the ADU market with its brand ""Rent the Backyard"" and will build duplexes, quadplexes, and eventually large apartment buildings.",United States of America,"['Construction', 'Housing', 'Proptech']",Inactive
13412,W20,"Easyplan is an investment app for beginner investors in India (kind of a cross between Betterment and Qapital in the US). We also provide users with a credit card secured by their investments. 

We launched with money market funds and have ~40,000 customers who’ve invested (~40% MoM growth). The pandemic spurred interest among new investors, and our AUM has grown 3x since April 2020. And we’ve done this with a cost of acquisition that is 10% of the industry average. 

Here’s the problem we see. Only 10% of the 100 million middle-income Indian workers have invested in the markets. This is despite the fact that they save ~30% of their income, making this a $325B potential market in assets under management. 

However, current investment apps in India are built for active investors. With over 16,000+ mutual funds and 5000+ stocks to choose from, they are far too complicated for beginners, who make up most of the market.

We’re building an AI - driven investment planning software that is designed for beginners. Users use our conversational AI to get diversified mutual fund portfolios tailored to their goals. We also offer users a credit card secured by their investments, so they can earn return without losing liquidity.

In terms of business model, we make commissions on the asset we manage, and interchange fees on the fund. We estimate we can make $12 per user per year, which is 6x our current acquisition cost of $2 per investor.",India,"['Fintech', 'India', 'Investing']",Inactive
13348,W20,"We put life into a building by designing it’s mechanical, fire, electrical, plumbing services. Architects and contractors hire consultants, who still design the building manually. Our software automates this design step and even calculates the bill of materials with project cost estimates.",India,"['Artificial Intelligence', 'Construction', 'B2B']",Inactive
13344,W20,Flasho enables user interviews on auto pilot for customer obsessed product teams. It moderates 1000s of user interviews simultaneously and gives insights in seconds! ,India,"['Artificial Intelligence', 'Generative AI', 'SaaS', 'B2B', 'AI']",Inactive
13320,W20,"Laserfocus makes your sales process as simple as possible, but not simpler:

- Maximizes the time salespeople can spend on selling by showing them what they need to focus on
- Ensures that all data lands into Salesforce in the proper fields so you can make informed business decisions",Germany,"['B2B', 'Productivity', 'Sales']",Inactive
13302,W20,,United States of America,"['Mobility', 'Electric Vehicles']",Inactive
13273,W20,"Dropbase is a prompt-based app builder that empowers developers to create custom back-office software fast and efficiently.

With Dropbase, you can build backend panels, order/billing dashboards, and internal tools that can fetch data and trigger action across any database or service.

Key Features:
* Rapid development of backend panels, order/billing dashboards, and internal tools
* Seamless data fetching and action triggering across any database or service
* Intuitive prompt-based interface for streamlined app development

Dropbase customers are companies in support and operations-intensive industries such as financial services, telecom, logistics, and retail that want to:
* Dramatically reduce software development costs
* Enhance operational efficiency
* Accelerate the creation of tools to empower business teams ",United States of America,"['Developer Tools', 'SaaS', 'B2B', 'AI']",Inactive
13227,W20,Welcome lets you create virtual events that feel like an Apple Keynote.,United States of America,['SaaS'],Inactive
13164,W20,"Edlyft, backed by Kleiner Perkins, Kapor Capital, and YC, builds software that blue-chip enterprises like Google and Dropbox use to train college computer science students on essential skills required for the workforce, so they can be productive day one.

It takes new grad engineers 6-12 months to ramp up and add value to their company. Instead of relying on experienced engineers and wasting salary costs, Tinder and LinkedIn use Edlyft to train college CS students before they’re hired on skills to succeed in their role. 

Co-founders, Erika and Arnelle, are CS grads from Yale and Stanford, who have been featured by Forbes, TechCrunch and Business Insider for Edlyft. They're former engineers at Facebook and Google, and an ex-LinkedIn product manager and Bain consultant. ",United States of America,"['Education', 'B2B', 'Enterprise']",Inactive
13096,W20,A developer-focused message builder and API that makes it easy to send emails and texts from your app using one simple implementation. We’re doing for mailer libraries what Prisma does for ORMs. ,United States of America,"['Developer Tools', 'SaaS', 'B2B', 'Messaging', 'Analytics']",Inactive
12726,W20,"We are creating an aggregated network of Ambulances, and ""MedCabs"", i.e. ridesharing cabs converted into Medical first responder network, to drastically reduce medical help arrival time in India and save 70,000+ lives daily.
",India,['Health Tech'],Inactive
13674,W20,"Carupi is the world's 1st lightly managed peer-to-peer digital marketplace (""C2C""), like Airbnb, for used cars, allowing individuals to safely and conveniently buy and sell cars from home with the push of a button. Differently from pure marketplaces such as craigslist, we take care of every transaction end-to-end (as 'concierges'), from taking car photos at the user's place to advertising his car, managing offers, taking his car (fully insured) to buyers for free at-home test drives, handling paperwork and payment. And differently from dealers or dealer-like companies, we don't use any physical infrastructure or need to buy cars for inventory.",Brazil,"['Auto Commerce', 'Marketplace']",Inactive
13536,W20,"A holistic solution to best activate your company's talent. Deliver top-notch Candidate Experiences, run People Ops best practices from top companies, and nurture the growth of your team's culture. Syncro integrates with your HRIS, ATS, communication stack, and more.",United States of America,"['Workflow Automation', 'Recruiting']",Inactive
13526,W20,"LabGrid makes browser-first tools for biotech. We enable high-throughput science by tracking workflows and data records in-browser, helping teams work faster and more collaboratively.",United States of America,"['Health Tech', 'Biotech']",Inactive
13496,W20,,Brazil,"['Fintech', 'Subscriptions']",Inactive
13486,W20,"Valienta helps Dropshippers in Colombia (and Latinamerica, eventually) to run the business, reduce costs and increase sales.

Through Valienta, our users have access to a marketplace of 160+ suppliers and thousands of products, to the possibility of shipping the orders to most of the country, and to multiple payment methods. 

In addition to that, our users are able to create their own e-commerce site for free, increase their advertising budget with our credit line, and improve their knowledge on sales and digital marketing with our educational content. 

We are working to democratize e-commerce by giving any person access to the capabilities that only established companies enjoy. We are working to become The Dropshipping Operating System. ",Colombia,"['Fintech', 'Logistics', 'Sales', 'E-commerce', 'Retail']",Inactive
13480,W20,"Orchata is an app where you can get groceries & daily essentials delivered in 20 min in Latin America. All the way from fresh fruits, meat, alcohol, pharmacy, groceries, snacks and top e-commerce brands with no substitutes and at supermarket prices.

We launched the service in Mexico and grew it from $0 to $6.3M in revenue and +30k customers. 

LATAM grocery is a huge US$ 451B market that is moving online fast. Orchata goes further with all-in-one software for darkstores around the city. We are following the Billion USD playbook that Gopuff built in the US.
",Mexico,"['Grocery', 'Delivery']",Inactive
13473,W20,"We make living in city centers affordable in LATAM. We offer room and apartment leases paired with seamless services (cleaning, maintenance, laundry, dry cleaning) to make our tenant's lives less hectic. With a current MRR at $60k growing 20% weekly for last 3 months with margins tracking 40%. Team is from MIT with background in real estate looking to improve rental experience for tenants and owners with technology. ",Mexico,"['Real Estate', 'Latin America']",Inactive
13406,W20,,India,"['Marketplace', 'SaaS', 'B2B']",Inactive
13405,W20,"At Zumo Labs, we generate synthetic training data for computer vision models.

Computer vision is the essential technology that powers the products of the future: autonomous vehicles, smart retail, robotics, smart fitness, security and vision-based analytics. These algorithms require huge amounts of training data. This data is currently collected and labeled manually; a slow, imprecise, expensive process that is rife with bias and privacy issues. 

Zumo Labs solves all of these problems (and more!) by creating feature rich synthetic training data in the cloud: cheaper, faster to generate and iterate on, covers all the edge cases, and has no bias or privacy issues. 
",United States of America,"['Artificial Intelligence', 'Machine Learning', 'Data Engineering']",Inactive
13362,W20,"Thunderpod is a no-code platform that helps workplaces and communities engage their members by providing them with an Engagement Management System (EMS).

What SurveyMonkey is for surveys, Thunderpod is for engagement.",India,"['SaaS', 'Community']",Inactive
13349,W20,AI Platform that powers the brands & retailers of tomorrow. SprintAI helps the brands in better decision making & automating various processes in Inventory Management & Omnichannel Fulfilment.,India,"['Machine Learning', 'SaaS', 'Retail Tech']",Inactive
13337,W20,"goDutch is a new-age fintech app that powers group payments for millennials. We’re on a mission to reimagine group payments and enable people to enjoy with their friends without any worry of awkward reminders, delayed payments, and multiple transactions.

We've first-hand seen that group payments are very tedious - one person first pays on behalf of the entire group, then calculates and makes a note of who owes whom how much, and then individually reminds each person to pay back. At goDutch, we are passionately working towards re-imagining this multi-step process that extends over numerous days and multiple apps. Our focus is on being design-led and driving cutting-edge fintech innovation.

goDutch is founded by IIT Bombay grads with a total work experience of 10+ years in fintech and we are backed by global VC investors including Y Combinator.",India,['Fintech'],Inactive
13323,W20,,United Kingdom,,Inactive
13310,W20,"Onetool provides businesses with their own app-store for business software. One login, one invoice, and centralized user management. Onetool offers everything from project management software and video conferencing to document signing.
",Germany,"['SaaS', 'B2B']",Inactive
13223,W20,"Multiverse is a web-based game creation system inspired by Dungeons & Dragons and Roblox with a marketplace for assets from A-list creators. We've already partnered with several prominent creators who have millions of followers and millions in revenue, and they're bringing their audiences to Multiverse. We charge 30-60% of those sales based on how much we help the creators make the content.

Check out our [gameplay trailer here](https://drive.google.com/file/d/1rPwwhw03HO7uda_YDXBfKfvCZ_fHV795/view?usp=sharing).

The best way to get Multiverse is to play it. If you're into games, creativity and representation, hit us up and we'll play with you. ",United States of America,['Gaming'],Inactive
13220,W20,,United States of America,"['Health Tech', 'Diagnostics']",Inactive
13214,W20,,United States of America,"['Developer Tools', 'Robotics', 'Manufacturing']",Inactive
13209,W20,,United States of America,"['Machine Learning', 'DevOps']",Inactive
13206,W20,"Global Belly is a platform that helps creators and content companies add shoppable products to their content and monetize their audience. We drive social commerce for partnering brands, by matching their products to relevant content. 
We take care of technology, analytics and operations so that content creators can easily 
 create and start selling unique physical and virtual offerings in a matter of minutes. Global Belly has launched 100+ influencers in the food space and shipped thousands of products nationwide. Global Belly's co-founders are Ankita Sharma and Madhuri Sharma (unrelated). Ankita has a Masters in Computer Science (Carnegie Mellon) and MBA (NYU Stern) and experience working at Apple and Bloomberg. Madhuri brings the culinary and content marketing skills to the team, with a B.S in Film & Television (Boston University), a Culinary Arts degree (Institute of Culinary Education) and experience at Grey Global Group and The Food Network.",United States of America,"['Marketplace', 'Consumer', 'Social', 'Food Tech', 'Creator Economy']",Inactive
13204,W20,"Duffl delivers snacks to college students in 10 minutes. We use data to wholesale high demand/high margin products and deliver them directly to our customers using electric scooters and a student-driven workforce. We've launched at: UCLA, USC, UCSB, UC Berkeley, UofA, ASU, TSU and UT Austin. Join us on a journey of empowering students to better serve each other! www.jobs.duffl.com
",United States of America,"['Grocery', 'Delivery']",Inactive
13200,W20,"Fitness professionals have large, loyal followings, but don’t have the tools to build scalable businesses. Blok makes it easy for fitness professionals to teach live classes, sell content, get paid for differentiated services, partner with brands, reward their community, and build a unique brand online.""Fitness entrepreneurs"" will continue to unbundle from brands and will be armed with Blok's digital tools to monetize their audiences directly.
",United States of America,"['Sports Tech', 'Fitness', 'Health & Wellness']",Inactive
13199,W20,,United States of America,['Sustainable Fashion'],Inactive
13195,W20,"Zaam is an end-to-end SaaS solution for business onboarding. It provides:
(i) smart data entry form with real time validation 
(ii) automated individual and business checks 
(iii) case management dashboard with customizable rules ",United States of America,"['Fintech', 'SaaS']",Inactive
13178,W20,We are building the first end-to-end digital viral design platform to protect the world against the coming threat of antimicrobial resistance.,United States of America,"['Biotech', 'Genomics', 'Therapeutics']",Inactive
13177,W20,,United States of America,"['Artificial Intelligence', 'Security']",Inactive
13171,W20,"The Mercer Club is e-commerce's first-ever men’s rental service offering luxury and streetwear fashions at affordable pricing— think of it as Rent the Runway for men. Founded on the principle that fashion should be affordable and accessible, The Mercer Club aims to deliver an assortment of clothing, shoes and accessories to fulfill all a man's wardrobe needs, helping them stay on trend while considering their budget. Customers can rent pieces from well-known streetwear brands such as Yeezy, Nike and Supreme or luxury designers such as Gucci, Margiela, Acne and Balenciaga for as little as $25 a day or a monthly subscription for $75 a month. With the subscription plan, renters get 2 items at a time and swap out each week for another set of 2 items. The process is seamless from beginning to end— after placing an order, items arrive in 2-3 days in a custom box with a prepaid return shipping label. Our specialized team takes care of any laundering on your behalf and minor wear and tear is covered by us.",United States of America,"['Marketplace', 'Smart Clothing', 'Sustainable Fashion']",Inactive
13166,W20,"Homestead enables homeowners to become their own real estate developer. We're empowering homeowners, allowing them to take advantage of California's new $6T regulatory opportunity: SB9. SB9 allows homeowners to split their lots in half, build a new unit, and sell it on the open market. Use our website to see if a property qualifies for our services.",United States of America,"['FinOps', 'Marketplace', 'Proptech']",Inactive
13161,W20,,United States of America,"['Machine Learning', 'SaaS', 'B2B', 'Productivity', 'AI']",Inactive
13158,W20,"Protobase is a 10x, next-generation spreadsheet. It lets you use things like sheets, grids, and
formulas, with better structures like tables, queries, filters, search, sorting, and more.",United States of America,['Productivity'],Inactive
13148,W20,,United States of America,"['SaaS', 'B2B']",Inactive
13140,W20,"Exosonic is an early-stage aerospace start-up based in Los Angeles, CA developing supersonic adversary air UAVs to support the adversary air training mission for both commercial and government customers. The goal is to mature these supersonic UAVs to become loyal wingmen (or collaborative combat aircraft) and eventually develop quiet supersonic airliners from the lessons learned and profits generated by the supersonic UAV product line. Founded in 2019, Exosonic has raised $4.5M+ in private capital and $2M+ in AFWERX funding. The team has 15 FTEs and is developing a subscale flight test vehicle to demonstrate autonomy and potentially crewed-uncrewed teaming with a first flight timeframe of Q2 2023. ",United States of America,"['Drones', 'Unmanned Vehicle', 'Aerospace']",Inactive
13117,W20,"Jamiphy is the destination for live music. All you have to do is watch, engage with what you like, skip what you don't, and you'll find an endless stream of live music that feels personalized just for you.

We make it easy for you to discover and create your own live music videos by providing easy-to-use tools to view and capture your greatest musical moments. Take your videos to the next level with Jamiphy!",United States of America,"['Video', 'Social', 'Music']",Inactive
13114,W20,"Ardis AI extracts information from your unstructured text data and automatically generates a knowledge graph that can be browsed and queried, by web app or by API. Users can ask complex questions about the content of your text data, and Ardis responds with the answers and the evidence -- even when the information needed to answer the questions comes from multiple documents. Ardis also provides summary views of the topics discussed in your data. 

Coming soon: an Ardis plug-in for Elasticsearch, and support for natural languages questions.",United States of America,"['Artificial Intelligence', 'Hard Tech']",Inactive
13113,W20,"Glisten AI automatically categorizes and tags product data. With Glisten AI, e-commerce retailers and marketplaces can taxonomize millions of products with ease to enable better search, filtering, recommendations, and analytics. ",United States of America,"['Artificial Intelligence', 'E-commerce']",Inactive
13112,W20,Orbiter’s ML models monitor business metrics automatically and send alerts when those metrics experience abnormal drops or spikes. Any company can onboard in less than five minutes with just their database credentials - no engineering required. ,United States of America,"['Machine Learning', 'SaaS', 'B2B']",Inactive
13111,W20,"Pantheon is an online competitive community of the brightest students in the world. High school and middle school students match with each other based on skill level and compete head-to-head in real-time to see who can answer questions fastest, much like offline competitions such as Science Bowl.",United States of America,"['Education', 'Gaming', 'Social']",Inactive
13107,W20,"We help our customers build sales documents that are personalized, actionable, and beautiful. Our platform is self-serve friendly and replaces outdated email attachments. ",United States of America,"['SaaS', 'B2B', 'Sales Enablement']",Inactive
13106,W20,,,"['Payments', 'API']",Inactive
13103,W20,Paneau puts tablets inside Uber/Lyfts for businesses to advertise directly to the riders. Riders can interact and do anything from make purchases to re-route the car.,United States of America,"['Transportation', 'Advertising']",Inactive
13087,W20,"In a fleet-centric world where everything is delivered to your doorstep, cost-per-mile and uptime are all that matter. Vehicles will be driving more miles and the decreased complexity of electric motors will fundamentally change the automotive service industry. ROBOTIRE will bring manufacturing-level automation to vehicle servicing. 

Tires are the perfect vertical to tackle first because they are future-proof (tires are going nowhere) and scale from luxury personal automobiles to freight-centric big-rigs. The current tire changing industry is entrenched with an aging workforce but maintains strong margins. We will build and deploy a robotic tire changing container that can change tires in 10 minutes. 

Our fully-integrated ROBOTIRE containers can be placed inside existing shops, Walmart parking lots or in the middle of a fleet service area hundreds of miles away from a major city. In the medium term, we will expand to brakes, oil, batteries, etc. becoming an uptime assembly line that keeps fleets on the road 24/7 at a fraction of the maintenance cost per mile we see today. In a fleet-centric world, cost-per-mile and uptime are all that matter. ROBOTIRE tackles both.
",United States of America,"['Hardware', 'Robotics', 'Automation']",Inactive
13086,W20,,United States of America,['Fertility Tech'],Inactive
13076,W20,,,,Inactive
13073,W20,,United States of America,,Inactive
13061,W20,,United States of America,['Ghost Kitchens'],Inactive
13053,W20,"Prevent Kubernetes misconfigurations from reaching production with Datree’s automated policy checks for your pipeline. 

The open-source CLI tool empowers engineers to write more stable and secure configurations, and further supports them in their roles so they can actually sleep at night. 

By revealing misconfigurations in seconds and combating the issues in early stages of the pipeline, your organization can enforce its standards and secure its infrastructure from development to production. ",Israel,"['Developer Tools', 'B2B']",Inactive
22323,S20,"CapWay is a financial technology company that creates financial access and opportunity for all via our ecosystem, including digital banking tools, savings tools, financial content, and inclusion consumer fintech products. 

The company fills financial gaps and provides solutions for the growing cashless economy and those who are looking to move away from the traditional financial system, including those who have been misunderstood, overlooked, and underserved.

CapWay has a B2C and B2B2C customer acquisition strategy. 

",United States of America,"['Fintech', 'SaaS', 'Consumer', 'Enterprise', 'Neobank']",Inactive
22307,S20,,United States of America,"['Housing', 'Proptech']",Inactive
22301,S20,"Quell is an immersive fitness game where players get fit fighting their way through a fantasy world. Our low-cost wearable uses smart resistance bands to guide you through an exciting, effective combat workout at home. We’re Peloton meets gaming at 1/10th of the price
",United Kingdom,"['Hardware', 'Machine Learning', 'Sports Tech', 'Fitness', 'Gaming']",Inactive
22246,S20,,Pakistan,"['Ghost Kitchens', 'Marketplace', 'Delivery']",Inactive
22151,S20,"AI.Fashion is the AI creative suite for the fashion industry - modernizing the traditional design and go to market fashion processes with our advanced AI platform and design tools.

On the design side - our platform allows brands to create physically accurate digital versions of their unreleased clothing line before even beginning their productions processes, dramatically helping to reduce waste. 

And on the marketing side - we enable them to create photorealistic imagery of the clothing on a multitude of sizes, which creates a better experience for their customers because they have way more information about how the clothing will actually fit before they purchase.",United States of America,"['Artificial Intelligence', 'Generative AI', 'Design', 'Fashion']",Inactive
22007,S20,"At the crossroads of online gaming and video chatting, jam.gg is a web platform to play awesome multiplayer games with your friends. Jam.gg focuses on hyper accessibility with a patented technology cutting the internet bandwidth requirement by 15 on average. Jam.gg features top retro, pc indie and board games.",United States of America,"['Cloud Gaming', 'Gaming', 'Social']",Inactive
21993,S20,"Hyper is an early stage startup with a mission to build the largest avatar platform in the world. We're starting by targeting consumer use-cases, and our first one is VTubing: an emerging type of content where creators use computer-vision and motion capture to pilot 3D avatars as content creation tools.

Avatar content (also known as VTubing) has broken into the multi-billion-view-per-month category on places like Twitch and YouTube. This has given a new group of people the power to tell stories and present themselves on their own terms online while also protecting their IRL identities.  Our goal is to build the largest platform tools for this new movement. We're now  the #1 US VTubing app on iOS. 

We also recently announced our seed funding: we're backed by Amazon, Two Sigma Ventures, MakersFund, YCombinator, and other great investors.

App Store: https://hyper.online/download
TechCrunch: https://techcrunch.com/2023/06/12/hyper-raises-3-6m-from-amazon-and-more-for-its-iphone-based-vtuber-friendly-avatar-platform/",United States of America,"['Artificial Intelligence', 'Augmented Reality', 'Entertainment', 'Social', 'Metaverse']",Inactive
21985,S20,"SaaS data platform for observing, repairing and replaying data in streaming systems.",United States of America,"['Developer Tools', 'Data Engineering', 'DevOps']",Inactive
21956,S20,"we’re the largest place where you give your idea a shot.

and, we mean any idea — a hip-hop album, short film, a novel, some indie software, a youtube channel — whatever.

no idea is too big or too small.

it all starts with nights & weekends.

it's six-weeks where you can start any idea from zero on your nights and weekends, and by the end you'll have your first fans, revenue, downloads, whatever.

in 2023:

- 12M+ ppl saw our content across Instagram and Twitter.
- more than 30,000 people joined nights & weekends to work on their own ideas.
- 1,000 people flew to meet us and others like them for 3-days.

and, we had 1,000 people come out to one of our physical, 3-day events.

to get a sense of what this all looks like in practice, see our video for season four [here](https://twitter.com/FarzaTV/status/1719091708775059754).

we even built a [physical campus](https://twitter.com/FarzaTV/status/1678561092308705281) for people who want to go full-time on their idea and need place to figure it out -- again, we don't care how big or small the idea is.

overall, it's been a journey.

so, now what?

in 2023, we built up massive distribution. it was all about creating really high-quality content + experiences. but, it was all very one-off.

in 2024, we're fully focused on taking all our learnings and building a world class product. a product that can help millions pursue their passions and build their ideas.

and, we're looking for talented engineers and designers to help us figure it out. ",United States of America,['Education'],Inactive
21896,S20,"Today the building design process is cumbersome and expensive. Architects submit their design to structural engineers for validation. Engineers need to design all structural elements such as walls, columns, and beams to ensure the structure will not collapse and complies with regulations.  The structural engineer needs four to six weeks to generate the initial solution. The engineer will submit his proposal to the architect and then engage in an extensive back and forth discussion until they agree on a satisfying solution. TANGObuilder generates the building structural design in real-time, cutting six weeks of the overall process, and reducing material usage by 30%.",United States of America,"['SaaS', 'Construction', 'Housing']",Inactive
21848,S20,"Duckly enables teams to talk and collaborate in real-time.

Teams can use a simple URL that is easy to join and remember. You can share a website and allow your colleagues to click, type, and browse with you. You can share your code directly from your IDE or even share a terminal session that your team can interact with. All with high-quality audio and video chat.

We are building tools for real-time remote collaboration that makes it easy for teams to work as if they were side by side and share what they know.",United States of America,"['Developer Tools', 'B2B', 'Team Collaboration']",Inactive
21814,S20,"Queue is an all-in-one platform for agencies and productized services to launch and grow their business. We integrate with your website so your clients can purchase your services, access their client portal, submit tasks, review work, and everything else in between. ",United States of America,"['SaaS', 'B2B']",Inactive
13089,S20,,United States of America,,Inactive
22268,S20,"Through a series of simple questions, Parade’s machine learning-based software helps startup founders articulate the vision for their company, translate it into a design aesthetic, and launch it online in under 10 minutes. Parade makes it easy to create a website, marketing emails, social media posts, and more, all without a graphic designer.",United States of America,"['SaaS', 'B2B', 'Design Tools']",Inactive
22256,S20,,United States of America,"['Crypto / Web3', 'Gaming', 'Social']",Inactive
22251,S20,"Nextstore has been built over e-merchants desire for greater performance, suited analytics, and sleek UX. With an opinionated approach and a low-code environment, Nextstore offers the first mobile-native website builder.

Our vision is to enable merchants to build outstanding online Experience with the control they need to be successful",France,"['B2B', 'E-commerce']",Inactive
22249,S20,"Artifact makes it easy to record stories with the most important people in your life. We set them up with a professional interviewer through our marketplace and we make it easy, from scheduling interviews to delivering a polished edit that wouldn’t sound out of place on NPR. We then host their stories in shareable, interactive listening experiences. ",United States of America,"['Marketplace', 'Podcasts']",Inactive
22205,S20,"Our team of farmers and chefs curate boxes of the finest quality local food for our customers each week. From seasonal produce, to humanely-handled pasture-raised meat, to organic eggs and dairy, there's something for every family. We deliver right to your door, as often as you want. Whether your family needs a delivery once a week or once a month, we're committed to helping you shop local. Delivery includes recipe suggestions, cooking videos, and more from our team of chefs. Whether you're looking for advice on how to roast a whole chicken or what that new-to-you vegetable is, we're here for you every step of the way.",United States of America,"['E-Commerce', 'Supply Chain', 'Agriculture']",Inactive
22195,S20,"Lume is a new kind of banking experience built just for nurses. As the one-stop shop for all your financial needs, we make wealth building easy by helping you make the most of your hard-earned money. Learn more about our full suite of benefits at uselume.com.",United States of America,"['Fintech', 'Healthcare']",Inactive
22106,S20,"Letter is a beautifully designed banking and financial platform made exclusively for high net-worth individuals. We make it easy to give customized debit cards to family members and staff, automatically donate to charity, and get access to exclusive investment and lending opportunities through our marketplace.",United States of America,['Fintech'],Inactive
22052,S20,Find the most profitable sites to build EV charging station,France,"['Energy Storage', 'Electric Vehicles']",Inactive
22049,S20,"The first ever ""Student Relationship Manager"" for online schools to bridge the gap between educators and students. Track attendance on Zoom, send reminders, and more. ",United States of America,"['Education', 'SaaS', 'eLearning']",Inactive
22033,S20,"We all know the attention economy is damaging our ability to focus. Memo is for people that are mad as hell about their time being sold to the highest bidder.

Forget laborious old email and hyperactive Slack.  We built Memo as the feel-good alternative that will make you love communication again and get back time for what matters to you.

Memo's features make every message high value so you can communicate more effectively.",United Kingdom,['SaaS'],Inactive
22032,S20,"We help businesses cut operational costs, while still exceeding customer expectations.
Most businesses are consistently under- or over-staffed, which either damages customer experience or leaves money on the table (by unnecessarily increasing staffing costs). Granular, high-accuracy demand forecasting solves this issue by allowing businesses to align resources to exactly meet demand. 
Our demand forecasting as a service, brings simplicity & precision to this often complex and error-prone process, and quickly provides business users the right answers to run their operations. ",United States of America,"['Machine Learning', 'SaaS', 'B2B']",Inactive
21999,S20,In Stock makes it easy to shop from local stores and get it delivered that day.  ,United States of America,['E-commerce'],Inactive
21984,S20,"Oico is the best way for large contractors in Brazil to buy construction material. We replace the time-consuming work of managing orders, deliveries and payments across dozens of suppliers, with a one-stop solution.",Brazil,"['Marketplace', 'Construction', 'B2B']",Inactive
21899,S20,Our platform connects expert producers with guests to record marketing videos remotely from anywhere - videos are produced 4x faster and at 10x lower cost.,United States of America,"['Video', 'Marketing']",Inactive
21895,S20,,United States of America,"['Education', 'Marketplace']",Inactive
21858,S20,Monosi is an extensible data observability platform that ensures teams achieve data reliability.,United States of America,"['Developer Tools', 'B2B', 'Open Source', 'Data Engineering']",Inactive
21855,S20,"Atomized helps developers launch applications in the cloud faster by deploying and managing the necessary infrastructure for you. Simply connect up your Github repo and your AWS account, and we'll handle the rest!

The best part is that all the infrastructure runs in your AWS account, and you have full ownership and visibility into it. No more black boxes that you can't troubleshoot and manage.

We want to empower engineers to build, deploy, secure, and monitor infrastructure faster than ever. Our long-term vision is to be the go-to platform to get started and to be able to manage all things cloud - no matter which cloud provider you choose.",United States of America,"['Developer Tools', 'B2B', 'DevOps']",Inactive
21815,S20,"Jeevam Health (YC S20) is a healthcare app for holistic thyroid treatment.. Even after taking medication, 60% of women are having unresolved symptoms like fatigue, weight issues, and pregnancy challenges. 
Jeevam software assists doctors to diagnose the root cause of dysfunctions & recommend treatment protocol. The treatment revolves around nutrition, supplements, lifestyle changes, and medicine. ",India,"['Consumer Health Services', 'Telehealth', 'Digital Health', 'Healthcare']",Inactive
21813,S20,"Nototo is a workspace that allows you to organize ALL of your information, on ONE map.",Canada,['Productivity'],Inactive
